"Pin Code","OLD","Name of Location ","State Name","Zone","Region","Cntrl St.","EXP","CGO","SFC","To Pay","COD","Station Type "
625116,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625117,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625118,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625119,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625120,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625121,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625122,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625123,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625124,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625125,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625126,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625127,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625201,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625206,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625301,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625302,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625303,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625304,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625305,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625401,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625402,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625403,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625404,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625501,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625502,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625504,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625577,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
625602,"IXM","Madurai","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626001,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626003,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626004,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626005,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626051,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626052,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626053,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626054,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626055,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626056,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626057,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626058,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626059,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626101,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626102,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626103,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626104,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626105,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626106,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626107,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626108,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626109,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626110,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626111,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626112,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626113,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626114,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626115,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626116,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626117,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626118,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626119,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626120,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626121,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626122,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626123,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626124,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626125,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626126,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626127,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626128,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626129,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626130,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626131,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626132,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626133,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626134,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626135,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626136,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626137,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626138,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626139,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626140,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626141,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626142,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626144,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626145,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626146,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626147,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626148,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626149,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626150,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626151,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626152,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626153,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626154,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626155,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626156,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626157,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626158,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626159,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626160,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626161,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626162,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626163,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626164,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626165,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626166,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626167,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626168,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626169,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626170,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626171,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626172,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626173,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626175,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626176,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626177,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626178,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626179,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626180,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626181,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626182,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626183,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626184,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626186,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626187,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626188,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626189,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626195,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626201,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626202,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
626203,"SVK","Sivakasi","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
