SKU,Code,mrp,wholesale_price,Mk UP,Promotion Type
67265,MUM0630039,91,45,2.022222222,15%
67266,MUM0630040,146,72,2.027777778,15%
67267,MUM0630041,73,36,2.027777778,15%
67298,SRT0151631,80,34,2.352941176,30%
67300,SRT0151602,53,22,2.409090909,B1G1
67302,SRT0151604,53,22,2.409090909,B1G1
67304,SRT0151606,53,22,2.409090909,B1G1
67306,SRT0151608,53,22,2.409090909,B1G1
67308,SRT0151610,53,22,2.409090909,B1G1
67309,SRT0151611,53,22,2.409090909,B1G1
67310,SRT0151612,55,23,2.391304348,B1G1
67311,SRT0151613,55,23,2.391304348,B1G1
67312,SRT0151614,55,23,2.391304348,B1G1
67313,SRT0151615,55,23,2.391304348,B1G1
67314,SRT0151616,55,23,2.391304348,B1G1
67315,SRT0151617,55,23,2.391304348,B1G1
67316,SRT0151618,55,23,2.391304348,B1G1
67317,SRT0151619,55,23,2.391304348,B1G1
67318,SRT0151620,55,23,2.391304348,B1G1
67319,SRT0151621,55,23,2.391304348,B1G1
67320,SRT0151622,55,23,2.391304348,B1G1
67321,SRT0151623,55,23,2.391304348,B1G1
67456,BLR0202330,28,11,2.545454545,B1G1
67457,BLR0202331,28,11,2.545454545,B1G1
67458,BLR0202332,28,11,2.545454545,B1G1
67459,BLR0202333,28,11,2.545454545,B1G1
67460,BLR0202334,28,11,2.545454545,B1G1
67461,BLR0202335,28,11,2.545454545,B1G1
67462,BLR0202336,28,11,2.545454545,B1G1
67463,BLR0202337,28,11,2.545454545,B1G1
67464,BLR0202338,28,11,2.545454545,B1G1
67465,BLR0202339,28,11,2.545454545,B1G1
67466,BLR0202340,28,11,2.545454545,B1G1
67467,BLR0202341,28,11,2.545454545,B1G1
67468,BLR0202342,29,12,2.416666667,B1G1
67469,BLR0202343,29,12,2.416666667,B1G1
67470,BLR0202344,29,12,2.416666667,B1G1
67471,BLR0202345,29,12,2.416666667,B1G1
67472,BLR0202346,29,12,2.416666667,B1G1
67473,BLR0202347,29,12,2.416666667,B1G1
67474,BLR0202348,29,12,2.416666667,B1G1
67475,BLR0202349,29,12,2.416666667,B1G1
67476,BLR0202350,29,12,2.416666667,B1G1
67477,BLR0202351,29,12,2.416666667,B1G1
67478,BLR0202352,29,12,2.416666667,B1G1
67479,BLR0202353,29,12,2.416666667,B1G1
67480,BLR0202354,29,12,2.416666667,B1G1
67481,BLR0202355,29,12,2.416666667,B1G1
67482,BLR0202356,29,12,2.416666667,B1G1
67483,BLR0202357,29,12,2.416666667,B1G1
67484,BLR0202358,29,12,2.416666667,B1G1
67485,BLR0202359,29,12,2.416666667,B1G1
67486,BLR0202360,29,12,2.416666667,B1G1
67487,BLR0202361,29,12,2.416666667,B1G1
67488,BLR1410001,95,47,2.021276596,15%
67489,BLR1410002,117,58,2.017241379,15%
67492,BLR1410005,255,127,2.007874016,15%
67493,BLR1410006,200,100,2,15%
67494,BLR1410007,117,58,2.017241379,15%
67495,BLR1410008,139,69,2.014492754,15%
67497,BLR1410010,200,100,2,15%
67498,BLR1410011,200,100,2,15%
67499,BLR1410012,31,15,2.066666667,15%
67500,BLR1410013,262,130,2.015384615,15%
67501,BLR1410014,139,69,2.014492754,15%
67502,BLR0050371,44,15,2.933333333,B1G1
67503,BLR1410015,31,15,2.066666667,15%
67504,BLR0050372,44,15,2.933333333,B1G1
67505,BLR1410016,31,15,2.066666667,15%
67506,BLR0050373,44,15,2.933333333,B1G1
67507,BLR1410017,31,15,2.066666667,15%
67509,BLR0050375,44,15,2.933333333,B1G1
67510,BLR0050376,42,14,3,B1G1
67511,BLR0050377,42,14,3,B1G1
67512,BLR0050378,42,14,3,B1G1
67513,BLR0050379,46,16,2.875,B1G1
67514,BLR0050380,43,14,3.071428571,B1G1
67515,BLR0050381,42,14,3,B1G1
67516,BLR0050382,45,16,2.8125,B1G1
67517,BLR0050383,45,16,2.8125,B1G1
67518,BLR0050384,46,16,2.875,B1G1
67520,BLR0050386,46,16,2.875,B1G1
67521,BLR0050387,46,16,2.875,B1G1
67522,BLR0050388,45,16,2.8125,B1G1
67523,BLR0050389,43,15,2.866666667,B1G1
67524,BLR0050390,45,16,2.8125,B1G1
67525,BLR0050391,46,16,2.875,B1G1
67527,BLR0050393,27,8,3.375,B1G1
67528,BLR0050394,50,18,2.777777778,B1G1
67529,BLR0050395,50,18,2.777777778,B1G1
67530,BLR0050396,50,18,2.777777778,B1G1
67531,BLR0050397,27,8,3.375,B1G1
67533,BLR0050399,30,9,3.333333333,B1G1
67535,BLR0050401,30,9,3.333333333,B1G1
67536,BLR0050402,44,15,2.933333333,B1G1
67537,SRT0151624,58,25,2.32,30%
67538,SRT0151625,59,25,2.36,30%
67539,SRT0151626,61,26,2.346153846,30%
67540,SRT0151627,63,27,2.333333333,30%
67541,SRT0151628,66,28,2.357142857,30%
67542,SRT0151629,69,29,2.379310345,30%
67543,SRT0151630,52,22,2.363636364,30%
67544,SRT0151632,68,29,2.344827586,30%
67545,SRT0151633,58,25,2.32,30%
67546,MUM0450046,120,54,2.222222222,20%
67547,MUM0450047,120,54,2.222222222,20%
67548,MUM0450048,120,54,2.222222222,20%
67549,MUM0450049,120,54,2.222222222,20%
67550,MUM0450050,120,54,2.222222222,20%
67551,MUM0450051,120,54,2.222222222,20%
67552,MUM0450052,120,54,2.222222222,20%
67553,MUM0450053,120,54,2.222222222,20%
67554,MUM0450054,120,54,2.222222222,20%
67555,MUM0450055,120,54,2.222222222,20%
67556,MUM0450056,120,54,2.222222222,20%
67557,MUM0450057,120,54,2.222222222,20%
67558,MUM0450058,120,54,2.222222222,20%
67559,MUM0450059,120,54,2.222222222,20%
67560,MUM0450060,120,54,2.222222222,20%
67561,MUM0450061,120,54,2.222222222,20%
67562,MUM0450062,120,54,2.222222222,20%
67563,MUM0450063,120,54,2.222222222,20%
67564,MUM0450064,120,54,2.222222222,20%
67565,MUM0450065,120,54,2.222222222,20%
67566,MUM0450066,120,54,2.222222222,20%
67567,MUM0450067,120,54,2.222222222,20%
67574,SRT0151671,53,22,2.409090909,B1G1
67577,SRT0151635,43,18,2.388888889,30%
67578,SRT0151636,54,23,2.347826087,30%
67579,SRT0151637,59,25,2.36,30%
67580,SRT0151638,38,16,2.375,30%
67581,SRT0151639,50,21,2.380952381,30%
67582,SRT0151640,70,30,2.333333333,30%
67583,SRT0151641,49,21,2.333333333,30%
67592,SRT0151650,109,47,2.319148936,30%
67593,SRT0151651,122,52,2.346153846,30%
67595,SRT0151653,125,54,2.314814815,30%
67597,SRT0151655,113,49,2.306122449,30%
67598,SRT0151656,117,50,2.34,30%
67599,SRT0151657,117,50,2.34,30%
67600,SRT0071540,76,32,2.375,30%
67601,SRT0071541,50,21,2.380952381,30%
67602,SRT0071542,73,31,2.35483871,30%
67603,SRT0071543,108,46,2.347826087,30%
67604,SRT0071544,111,47,2.361702128,30%
67605,SRT0071545,91,39,2.333333333,30%
67606,SRT0071546,98,42,2.333333333,30%
67607,SRT0071547,76,32,2.375,30%
67608,SRT0151682,142,61,2.327868852,30%
67609,SRT0151683,126,54,2.333333333,30%
67610,SRT0151684,138,59,2.338983051,30%
67611,SRT0151685,111,48,2.3125,30%
67612,SRT0151686,116,50,2.32,30%
67613,SRT0151687,130,56,2.321428571,30%
67614,SRT0151688,132,57,2.315789474,30%
67615,SRT0151689,113,48,2.354166667,30%
67616,SRT0151690,126,54,2.333333333,30%
67634,MUM0640001,38,16,2.375,30%
67635,MUM0640002,38,16,2.375,30%
67636,MUM0640003,38,16,2.375,30%
67637,MUM0640004,30,13,2.307692308,30%
67638,MUM0640005,30,13,2.307692308,30%
67639,MUM0640006,30,13,2.307692308,30%
67640,MUM0640007,30,13,2.307692308,30%
67641,MUM0640008,31,14,2.214285714,20%
67642,MUM0640009,29,12,2.416666667,B1G1
67643,MUM0640010,25,11,2.272727273,20%
67644,MUM0640011,25,11,2.272727273,20%
67645,MUM0640012,54,24,2.25,20%
67646,MUM0640013,54,24,2.25,20%
67647,MUM0640014,29,12,2.416666667,B1G1
67648,MUM0640015,29,12,2.416666667,B1G1
67649,MUM0640016,33,14,2.357142857,30%
67650,MUM0640017,33,14,2.357142857,30%
67651,MUM0640018,35,15,2.333333333,30%
67652,MUM0640019,35,15,2.333333333,30%
67653,MUM0640020,34,15,2.266666667,20%
67654,MUM0640021,34,15,2.266666667,20%
67655,MUM0640022,34,15,2.266666667,20%
67656,MUM0640023,34,15,2.266666667,20%
67657,MUM0640024,54,24,2.25,20%
67658,MUM0640025,54,24,2.25,20%
67659,MUM0640026,33,14,2.357142857,30%
67660,MUM0640027,30,13,2.307692308,30%
67661,MUM0640028,31,14,2.214285714,20%
67662,MUM0640029,31,14,2.214285714,20%
67663,MUM0640030,31,14,2.214285714,20%
67664,MUM0640031,31,14,2.214285714,20%
67665,MUM0640032,31,14,2.214285714,20%
67666,MUM0640033,32,14,2.285714286,20%
67667,MUM0640034,32,14,2.285714286,20%
67668,MUM0640035,32,14,2.285714286,20%
67669,MUM0640036,48,21,2.285714286,20%
67670,MUM0640037,48,21,2.285714286,20%
67671,MUM0640038,35,15,2.333333333,30%
67672,MUM0640039,48,21,2.285714286,20%
67673,MUM0640040,38,17,2.235294118,20%
67675,BLR1300196,28,12,2.333333333,30%
67676,BLR1300197,28,12,2.333333333,30%
67677,BLR1300198,28,12,2.333333333,30%
67678,BLR1300199,28,12,2.333333333,30%
67679,BLR1300200,28,12,2.333333333,30%
67680,BLR1300201,36,16,2.25,20%
67681,BLR1300202,36,16,2.25,20%
67682,BLR1300203,36,16,2.25,20%
67683,BLR1300204,36,16,2.25,20%
67684,BLR1300205,36,16,2.25,20%
67685,BLR1300206,32,14,2.285714286,20%
67686,BLR1300210,36,16,2.25,20%
67687,BLR1300211,36,16,2.25,20%
67688,BLR1300212,36,16,2.25,20%
67689,BLR1300213,36,16,2.25,20%
67690,BLR1300214,32,14,2.285714286,20%
67692,BLR1300218,28,12,2.333333333,30%
67693,BLR1300219,28,12,2.333333333,30%
67694,BLR1300220,48,21,2.285714286,20%
67695,BLR1300221,36,16,2.25,20%
67696,BLR1300222,36,16,2.25,20%
67697,BLR1300223,36,16,2.25,20%
67698,BLR1300224,28,12,2.333333333,30%
67699,BLR1300225,28,12,2.333333333,30%
67700,BLR1300226,28,12,2.333333333,30%
67701,BLR1300227,28,12,2.333333333,30%
67702,BLR1300228,28,12,2.333333333,30%
67703,BLR1300229,28,12,2.333333333,30%
67704,BLR1300230,28,12,2.333333333,30%
67705,BLR1300231,28,12,2.333333333,30%
67706,BLR1300232,28,12,2.333333333,30%
67707,BLR1300233,28,12,2.333333333,30%
67708,VNS0420238,65,22,2.954545455,B1G1
67709,VNS0420239,35,13,2.692307692,B1G1
67710,VNS0420240,65,22,2.954545455,B1G1
67711,VNS0420241,68,23,2.956521739,B1G1
67712,VNS0420242,30,11,2.727272727,B1G1
67713,VNS0420243,63,21,3,B1G1
67714,VNS0420244,63,21,3,B1G1
67715,VNS0420245,65,22,2.954545455,B1G1
67716,VNS0420246,35,13,2.692307692,B1G1
67717,VNS0420247,65,22,2.954545455,B1G1
67718,VNS0420248,68,23,2.956521739,B1G1
67719,VNS0420249,30,11,2.727272727,B1G1
67720,VNS0420250,63,21,3,B1G1
67721,VNS0420251,63,21,3,B1G1
67722,VNS0420252,65,22,2.954545455,B1G1
67723,VNS0420253,35,13,2.692307692,B1G1
67724,VNS0420254,65,22,2.954545455,B1G1
67725,VNS0420255,68,23,2.956521739,B1G1
67726,VNS0420256,30,11,2.727272727,B1G1
67727,VNS0420257,63,21,3,B1G1
67728,VNS0420258,63,21,3,B1G1
67729,VNS0420259,68,23,2.956521739,B1G1
67730,VNS0420260,65,22,2.954545455,B1G1
67731,VNS0420261,30,11,2.727272727,B1G1
67732,VNS0420262,65,21,3.095238095,B1G1
67733,VNS0420263,36,14,2.571428571,B1G1
67734,VNS0420264,16,6,2.666666667,B1G1
67735,VNS0420265,35,13,2.692307692,B1G1
67736,VNS0420266,39,15,2.6,B1G1
67737,VNS0420267,19,7,2.714285714,B1G1
67738,VNS0420268,36,14,2.571428571,B1G1
67739,VNS0420269,68,23,2.956521739,B1G1
67740,VNS0420270,36,14,2.571428571,B1G1
67741,VNS0420271,16,6,2.666666667,B1G1
67742,VNS0420272,35,13,2.692307692,B1G1
67743,VNS0420273,39,15,2.6,B1G1
67744,VNS0420274,19,7,2.714285714,B1G1
67745,VNS0420275,36,14,2.571428571,B1G1
67746,VNS0420276,68,23,2.956521739,B1G1
67747,VNS0420277,36,14,2.571428571,B1G1
67748,VNS0420278,16,6,2.666666667,B1G1
67749,VNS0420279,35,13,2.692307692,B1G1
67750,VNS0420280,39,15,2.6,B1G1
67751,VNS0420281,19,7,2.714285714,B1G1
67752,VNS0340282,70,24,2.916666667,B1G1
67753,VNS0340283,56,19,2.947368421,B1G1
67754,VNS0340284,63,21,3,B1G1
67755,VNS0340285,41,16,2.5625,B1G1
67756,VNS0340286,68,23,2.956521739,B1G1
67757,VNS0340287,37,14,2.642857143,B1G1
67758,VNS0340288,35,13,2.692307692,B1G1
67759,VNS0340289,37,14,2.642857143,B1G1
67760,VNS0340290,24,9,2.666666667,B1G1
67761,VNS0340291,24,9,2.666666667,B1G1
67762,VNS0340292,68,23,2.956521739,B1G1
67763,VNS0340293,37,14,2.642857143,B1G1
67764,VNS0340294,35,13,2.692307692,B1G1
67765,VNS0340295,24,9,2.666666667,B1G1
67766,VNS0340296,24,9,2.666666667,B1G1
67767,VNS0340297,37,14,2.642857143,B1G1
67768,SRT0151708,163,70,2.328571429,30%
67769,SRT0151709,163,70,2.328571429,30%
67770,SRT0151710,163,70,2.328571429,30%
67771,SRT0151711,147,63,2.333333333,30%
67772,SRT0151712,159,68,2.338235294,30%
67773,SRT0151713,153,66,2.318181818,30%
67774,SRT0151714,157,68,2.308823529,30%
67775,SRT0151715,151,65,2.323076923,30%
67776,SRT0151716,155,67,2.313432836,30%
67777,SRT0151717,161,70,2.3,30%
67779,SRT0070548,134,57,2.350877193,30%
67780,SRT0070549,134,57,2.350877193,30%
67781,SRT0070550,181,78,2.320512821,30%
67782,SRT0070551,181,78,2.320512821,30%
67783,SRT0070552,149,63,2.365079365,30%
67784,SRT0070553,149,63,2.365079365,30%
67785,SRT0070554,149,63,2.365079365,30%
67786,SRT0070555,169,72,2.347222222,30%
67787,SRT0070556,169,72,2.347222222,30%
67788,SRT0070557,178,76,2.342105263,30%
67789,SRT0070558,178,76,2.342105263,30%
67790,SRT0070559,130,55,2.363636364,30%
67791,SRT0070560,130,55,2.363636364,30%
67792,SRT0070561,152,65,2.338461538,30%
67793,SRT0070562,152,65,2.338461538,30%
67794,SRT0071330,82,35,2.342857143,30%
67795,SRT0071331,70,30,2.333333333,30%
67796,SRT0071332,82,35,2.342857143,30%
67797,SRT0071333,82,35,2.342857143,30%
67798,SRT0071334,78,33,2.363636364,30%
67799,SRT0071335,83,35,2.371428571,30%
67800,SRT0071336,81,34,2.382352941,30%
67801,SRT0071337,79,34,2.323529412,30%
67803,MUM0590060,34,15,2.266666667,20%
67804,MUM0590061,34,15,2.266666667,20%
67805,MUM0590062,34,15,2.266666667,20%
67806,MUM0590063,34,15,2.266666667,20%
67810,MUM0590067,32,14,2.285714286,20%
67811,MUM0590068,32,14,2.285714286,20%
67812,MUM0590069,32,14,2.285714286,20%
67813,MUM0590070,32,14,2.285714286,20%
67817,MUM0590074,32,14,2.285714286,20%
67818,MUM0590075,24,10,2.4,B1G1
67819,MUM0590076,24,10,2.4,B1G1
67821,MUM0590083,38,17,2.235294118,20%
67822,MUM0590084,38,17,2.235294118,20%
67823,MUM0590085,38,17,2.235294118,20%
67824,MUM0590086,38,17,2.235294118,20%
67831,MUM0590088,132,59,2.237288136,20%
67835,VNS0010775,44,17,2.588235294,B1G1
67836,VNS0010776,58,20,2.9,B1G1
67837,VNS0010777,39,15,2.6,B1G1
67838,VNS0010778,72,25,2.88,B1G1
67839,VNS0010779,74,26,2.846153846,B1G1
67840,VNS0010780,44,17,2.588235294,B1G1
67841,VNS0010781,58,20,2.9,B1G1
67842,VNS0380064,79,28,2.821428571,B1G1
67843,VNS0380065,79,28,2.821428571,B1G1
67844,VNS0380066,61,20,3.05,B1G1
67845,VNS0380067,58,20,2.9,B1G1
67846,VNS0380068,70,24,2.916666667,B1G1
67847,VNS0380069,65,22,2.954545455,B1G1
67848,VNS0380070,79,28,2.821428571,B1G1
67849,VNS0380071,56,19,2.947368421,B1G1
67850,VNS0380072,56,19,2.947368421,B1G1
67852,BLR0202362,63,27,2.333333333,30%
67853,BLR0202363,76,32,2.375,30%
67854,BLR0202364,80,34,2.352941176,30%
67855,BLR0202365,80,34,2.352941176,30%
67856,BLR0202366,80,34,2.352941176,30%
67857,BLR0202367,63,27,2.333333333,30%
67858,BLR0202368,88,38,2.315789474,30%
67859,BLR0202369,84,36,2.333333333,30%
67860,BLR0202370,101,43,2.348837209,30%
67861,BLR0202371,76,32,2.375,30%
67862,BLR0202372,63,27,2.333333333,30%
67863,BLR0202373,88,38,2.315789474,30%
67864,BLR0202374,71,30,2.366666667,30%
67865,BLR0202375,117,50,2.34,30%
67866,BLR0202376,80,34,2.352941176,30%
67867,BLR0202377,80,34,2.352941176,30%
67868,BLR0202378,76,32,2.375,30%
67869,BLR0202379,67,29,2.310344828,30%
67870,BLR0202380,76,32,2.375,30%
67871,BLR0202381,67,29,2.310344828,30%
67872,BLR0202382,96,41,2.341463415,30%
67873,BLR0202383,67,29,2.310344828,30%
67874,BLR0202384,50,21,2.380952381,30%
67875,BLR0202385,84,36,2.333333333,30%
67876,BLR0202386,55,23,2.391304348,B1G1
67877,BLR0202387,63,27,2.333333333,30%
67878,BLR0202388,63,27,2.333333333,30%
67882,BLR1430004,13,5,2.6,10%
67884,BLR1430006,13,5,2.6,10%
67887,BLR1430009,11,5,2.2,10%
67894,BLR1430016,13,5,2.6,10%
67895,BLR1430017,19,8,2.375,10%
67896,BLR1430018,19,8,2.375,10%
67899,BLR1430021,35,15,2.333333333,10%
67900,BLR1430022,35,15,2.333333333,10%
67902,BLR1430024,18,8,2.25,10%
67903,BLR1430025,18,8,2.25,10%
67905,BLR1430027,13,5,2.6,10%
67911,BLR1430033,35,15,2.333333333,10%
67912,BLR1430034,36,16,2.25,10%
67913,BLR1430035,26,11,2.363636364,10%
67914,BLR1430036,20,8,2.5,10%
67926,BLR1430048,26,11,2.363636364,10%
67927,BLR1430049,26,11,2.363636364,10%
67928,BLR1430050,26,11,2.363636364,10%
67929,BLR1430051,26,11,2.363636364,10%
67930,BLR1430105,10,4,2.5,10%
67931,BLR1430106,10,4,2.5,10%
67932,BLR1430107,10,4,2.5,10%
67933,BLR1430108,10,4,2.5,10%
67934,BLR1430109,10,4,2.5,10%
67935,BLR1430110,10,4,2.5,10%
67936,BLR1430111,10,4,2.5,10%
67937,BLR1430112,10,4,2.5,10%
67938,BLR1430113,10,4,2.5,10%
67939,BLR1430114,10,4,2.5,10%
67940,BLR1430115,10,4,2.5,10%
67941,BLR1430116,10,4,2.5,10%
67942,BLR1430117,10,4,2.5,10%
67943,BLR1430118,10,4,2.5,10%
67944,BLR1430119,10,4,2.5,10%
67945,BLR1430120,10,4,2.5,10%
67946,BLR1430121,10,4,2.5,10%
67947,BLR1430122,10,4,2.5,10%
67948,BLR1430123,10,4,2.5,10%
67949,BLR1430124,10,4,2.5,10%
67950,BLR1430125,10,4,2.5,10%
67951,BLR1430126,10,4,2.5,10%
67952,BLR1430127,10,4,2.5,10%
67953,BLR1430128,10,4,2.5,10%
67954,BLR1430129,10,4,2.5,10%
67955,BLR1430130,10,4,2.5,10%
67956,BLR1430131,10,4,2.5,10%
67957,BLR1430132,10,4,2.5,10%
67958,BLR1430133,10,4,2.5,10%
67959,BLR1430134,10,4,2.5,10%
67960,BLR1430135,10,4,2.5,10%
67961,BLR1430136,10,4,2.5,10%
67962,BLR1430137,10,4,2.5,10%
67963,BLR1430138,10,4,2.5,10%
67964,BLR1430139,10,4,2.5,10%
67965,BLR1430140,10,4,2.5,10%
67966,BLR1430145,10,4,2.5,10%
67967,BLR1430146,10,4,2.5,10%
67968,BLR1430147,10,4,2.5,10%
67969,BLR1430148,10,4,2.5,10%
67970,BLR1430149,10,4,2.5,10%
67972,BLR1430151,10,4,2.5,10%
67974,BLR1430153,10,4,2.5,10%
67975,BLR1430052,24,10,2.4,10%
67976,BLR1430053,24,10,2.4,10%
67978,BLR1430055,18,7,2.571428571,10%
67979,BLR1430056,18,7,2.571428571,10%
67980,BLR1430057,18,8,2.25,10%
67986,BLR1430067,10,4,2.5,10%
67991,BLR1430072,10,4,2.5,10%
67993,BLR1430074,10,4,2.5,10%
67994,BLR1430075,10,4,2.5,10%
67995,BLR1430076,10,4,2.5,10%
67996,BLR1430077,10,4,2.5,10%
67997,BLR1430078,10,4,2.5,10%
67998,BLR1430079,10,4,2.5,10%
68000,BLR1430081,10,4,2.5,10%
68002,BLR1430083,10,4,2.5,10%
68003,BLR1430084,10,4,2.5,10%
68004,BLR1430085,10,4,2.5,10%
68005,BLR1430086,10,4,2.5,10%
68006,BLR1430087,10,4,2.5,10%
68007,BLR1430088,10,4,2.5,10%
68008,BLR1430089,10,4,2.5,10%
68010,BLR1430091,10,4,2.5,10%
68011,BLR1430092,10,4,2.5,10%
68012,BLR1430093,10,4,2.5,10%
68014,BLR1430095,10,4,2.5,10%
68015,BLR1430096,10,4,2.5,10%
68016,BLR1430097,10,4,2.5,10%
68017,BLR1430098,10,4,2.5,10%
68018,BLR1430099,10,4,2.5,10%
68019,BLR1430100,10,4,2.5,10%
68020,BLR1430101,10,4,2.5,10%
68021,BLR1430102,10,4,2.5,10%
68022,BLR1430103,10,4,2.5,10%
68023,BLR1430104,10,4,2.5,10%
68024,BLR1430206,10,4,2.5,10%
68029,BLR1430211,10,4,2.5,10%
68030,BLR1430212,10,4,2.5,10%
68035,BLR1430217,10,4,2.5,10%
68036,BLR1430218,10,4,2.5,10%
68039,BLR1430221,15,6,2.5,10%
68040,BLR1430222,15,6,2.5,10%
68041,BLR1430223,15,6,2.5,10%
68042,BLR1430224,15,6,2.5,10%
68043,BLR1430225,16,6,2.666666667,10%
68044,BLR1430226,16,6,2.666666667,10%
68045,BLR1430227,16,6,2.666666667,10%
68046,BLR1430228,16,6,2.666666667,10%
68047,BLR1430229,16,6,2.666666667,10%
68050,BLR1430232,13,5,2.6,10%
68051,BLR1430233,13,5,2.6,10%
68053,BLR1430235,13,5,2.6,10%
68057,BLR1430239,13,5,2.6,10%
68062,BLR1430244,13,5,2.6,10%
68063,BLR1430245,13,5,2.6,10%
68066,BLR1430248,10,4,2.5,10%
68068,BLR1430250,10,4,2.5,10%
68070,BLR1430252,24,10,2.4,10%
68071,BLR1430253,24,10,2.4,10%
68073,BLR1430255,12,5,2.4,10%
68074,BLR1430256,12,5,2.4,10%
68075,BLR1430257,13,5,2.6,10%
68076,BLR1430258,13,5,2.6,10%
68077,BLR1430259,13,5,2.6,10%
68078,BLR1430260,12,5,2.4,10%
68082,BLR1430264,11,4,2.75,10%
68083,BLR1430265,11,4,2.75,10%
68084,BLR1430266,11,4,2.75,10%
68087,BLR1430270,10,4,2.5,10%
68089,BLR1430155,10,4,2.5,10%
68090,BLR1430156,10,4,2.5,10%
68091,BLR1430157,10,4,2.5,10%
68092,BLR1430158,13,5,2.6,10%
68095,BLR1430161,10,4,2.5,10%
68096,BLR1430162,10,4,2.5,10%
68097,BLR1430163,10,4,2.5,10%
68098,BLR1430164,13,5,2.6,10%
68099,BLR1430165,13,5,2.6,10%
68100,BLR1430166,13,5,2.6,10%
68101,BLR1430167,13,5,2.6,10%
68102,BLR1430168,13,5,2.6,10%
68103,BLR1430169,13,5,2.6,10%
68104,BLR1430170,13,5,2.6,10%
68105,BLR1430171,17,7,2.428571429,10%
68106,BLR1430172,17,7,2.428571429,10%
68107,BLR1430173,17,7,2.428571429,10%
68108,BLR1430174,17,7,2.428571429,10%
68109,BLR1430175,17,7,2.428571429,10%
68110,BLR1430176,17,7,2.428571429,10%
68117,BLR1430183,10,4,2.5,10%
68118,BLR1430184,10,4,2.5,10%
68120,BLR1430186,10,4,2.5,10%
68123,BLR1430189,10,4,2.5,10%
68124,BLR1430190,10,4,2.5,10%
68125,BLR1430191,10,4,2.5,10%
68126,BLR1430192,10,4,2.5,10%
68127,BLR1430193,10,4,2.5,10%
68128,BLR1430194,10,4,2.5,10%
68129,BLR1430195,10,4,2.5,10%
68130,BLR1430196,10,4,2.5,10%
68131,BLR1430197,10,4,2.5,10%
68132,BLR1430198,10,4,2.5,10%
68133,BLR1430199,10,4,2.5,10%
68134,BLR1430200,10,4,2.5,10%
68135,BLR1430201,10,4,2.5,10%
68136,BLR1430202,10,4,2.5,10%
68137,BLR1430203,10,4,2.5,10%
68138,BLR1430204,10,4,2.5,10%
68139,BLR1430205,10,4,2.5,10%
68140,BLR0400041,176,76,2.315789474,30%
68141,BLR0400042,206,89,2.314606742,30%
68142,BLR0400043,192,83,2.313253012,30%
68143,BLR0400044,180,78,2.307692308,30%
68144,BLR0400045,179,77,2.324675325,30%
68145,BLR0400046,181,78,2.320512821,30%
68146,BLR0400047,192,83,2.313253012,30%
68147,BLR0400048,187,81,2.308641975,30%
68148,BLR0400049,196,85,2.305882353,30%
68149,BLR0400050,180,78,2.307692308,30%
68150,BLR0400051,186,80,2.325,30%
68151,BLR0400052,174,75,2.32,30%
68152,BLR0400053,186,80,2.325,30%
68153,BLR0400054,177,76,2.328947368,30%
68154,BLR0400055,174,75,2.32,30%
68155,BLR0400056,170,73,2.328767123,30%
68156,BLR0400057,170,73,2.328767123,30%
68157,BLR0400058,187,81,2.308641975,30%
68158,BLR0400059,167,72,2.319444444,30%
68159,BLR0400060,150,65,2.307692308,30%
68160,BLR0400061,197,85,2.317647059,30%
68161,BLR0400062,198,85,2.329411765,30%
68163,BLR0400064,183,79,2.316455696,30%
68164,BLR0400065,172,74,2.324324324,30%
68165,BLR0400066,191,82,2.329268293,30%
68166,BLR1160071,36,15,2.4,B1G1
68167,BLR1160072,69,29,2.379310345,30%
68168,BLR1160073,58,25,2.32,30%
68169,BLR1160074,37,16,2.3125,30%
68170,BLR1160076,44,19,2.315789474,30%
68171,BLR1160077,71,30,2.366666667,30%
68172,BLR1160078,37,15,2.466666667,B1G1
68173,BLR1160080,104,44,2.363636364,30%
68174,BLR1160081,38,16,2.375,30%
68175,BLR1160082,118,50,2.36,30%
68177,BLR0202390,30,12,2.5,B1G1
68178,BLR0202391,24,10,2.4,B1G1
68181,BLR0202394,30,12,2.5,B1G1
68182,BLR0202395,32,13,2.461538462,B1G1
68183,BLR0202396,26,10,2.6,B1G1
68184,BLR0202397,32,13,2.461538462,B1G1
68185,BLR0202398,32,13,2.461538462,B1G1
68186,BLR0202399,32,13,2.461538462,B1G1
68187,BLR0202400,27,11,2.454545455,B1G1
68188,BLR0202401,29,12,2.416666667,B1G1
68189,BLR0202402,29,12,2.416666667,B1G1
68190,BLR0202403,29,12,2.416666667,B1G1
68191,BLR0202404,29,12,2.416666667,B1G1
68192,BLR0202405,24,10,2.4,B1G1
68193,BLR0202406,29,12,2.416666667,B1G1
68194,BLR0202407,32,13,2.461538462,B1G1
68195,BLR0202408,32,13,2.461538462,B1G1
68196,BLR0202409,26,10,2.6,B1G1
68197,BLR0202410,29,12,2.416666667,B1G1
68198,BLR0202411,32,13,2.461538462,B1G1
68199,BLR0202412,27,11,2.454545455,B1G1
68200,BLR0202413,27,11,2.454545455,B1G1
68201,BLR0202414,26,10,2.6,B1G1
68202,BLR0202415,29,12,2.416666667,B1G1
68203,BLR0202416,32,13,2.461538462,B1G1
68204,BLR0202417,32,13,2.461538462,B1G1
